2024-04-07 14:59:33.041 [ContainerBackgroundProcessor[StandardEngine[Catalina]]] INFO  Crafter.Log4jOutputStream - SessionFilter... init 
2024-04-07 14:59:33.050 [ContainerBackgroundProcessor[StandardEngine[Catalina]]] INFO  Crafter.Log4jOutputStream - SessionFilter... excludedUrls:: /login,/login.jsp,/demo
2024-04-07 14:59:34.520 [http-nio-8080-exec-8] INFO  Crafter.Log4jOutputStream - SessionFilter...  referer:: http://localhost:8080/SQLCrafter/home.jsp
2024-04-07 14:59:34.521 [http-nio-8080-exec-8] INFO  Crafter.Log4jOutputStream - SessionFilter...  httpRequest.getRequestURI():: /SQLCrafter/login.jsp
2024-04-07 14:59:34.521 [http-nio-8080-exec-8] INFO  Crafter.Log4jOutputStream - excluded url from doFilter()
2024-04-07 14:59:36.343 [http-nio-8080-exec-2] INFO  Crafter.Log4jOutputStream - LoginController().. 
2024-04-07 14:59:36.344 [http-nio-8080-exec-2] INFO  Crafter.Log4jOutputStream - SessionFilter...  referer:: http://localhost:8080/SQLCrafter/login.jsp?
2024-04-07 14:59:36.344 [http-nio-8080-exec-2] INFO  Crafter.Log4jOutputStream - SessionFilter...  httpRequest.getRequestURI():: /SQLCrafter/login
2024-04-07 14:59:36.344 [http-nio-8080-exec-2] INFO  Crafter.Log4jOutputStream - excluded url from doFilter()
2024-04-07 14:59:36.346 [http-nio-8080-exec-2] INFO  Crafter.Log4jOutputStream - Connecting to Azure T-SQL DB...
2024-04-07 14:59:36.759 [http-nio-8080-exec-2] INFO  Crafter.Log4jOutputStream - Connected to Azure T-SQL DB...
2024-04-07 14:59:36.759 [http-nio-8080-exec-2] INFO  Crafter.Log4jOutputStream - Inside UserDataAccessObject() ...
2024-04-07 14:59:36.759 [http-nio-8080-exec-2] INFO  Crafter.Log4jOutputStream - Inside getUserByUsernameAndPassword() ...
2024-04-07 14:59:36.760 [http-nio-8080-exec-2] INFO  Crafter.Log4jOutputStream - username:  GUEST
2024-04-07 14:59:36.760 [http-nio-8080-exec-2] INFO  Crafter.Log4jOutputStream - password:  GUEST123
2024-04-07 14:59:36.893 [http-nio-8080-exec-2] INFO  Crafter.Log4jOutputStream - in UserModel()...
2024-04-07 14:59:36.901 [http-nio-8080-exec-2] INFO  Crafter.Log4jOutputStream - LoginController()..  User Validated, Creating Session...
2024-04-07 14:59:36.906 [http-nio-8080-exec-10] INFO  Crafter.Log4jOutputStream - SessionFilter...  referer:: http://localhost:8080/SQLCrafter/login.jsp?
2024-04-07 14:59:36.906 [http-nio-8080-exec-10] INFO  Crafter.Log4jOutputStream - SessionFilter...  httpRequest.getRequestURI():: /SQLCrafter/home.jsp
2024-04-07 14:59:36.906 [http-nio-8080-exec-10] INFO  Crafter.Log4jOutputStream - SessionFilter...  session exists username:: GUEST
2024-04-07 14:59:36.910 [http-nio-8080-exec-10] INFO  Crafter.Log4jOutputStream - INSIDE HOME.JSP
2024-04-07 14:59:36.913 [http-nio-8080-exec-10] INFO  Crafter.Log4jOutputStream - INSIDE header.JSP
2024-04-07 14:59:36.914 [http-nio-8080-exec-10] INFO  Crafter.Log4jOutputStream - Inside header.jsp User:::GUEST
2024-04-07 14:59:37.282 [http-nio-8080-exec-3] INFO  Crafter.Log4jOutputStream - SessionFilter...  referer:: http://localhost:8080/SQLCrafter/home.jsp
2024-04-07 14:59:37.282 [http-nio-8080-exec-3] INFO  Crafter.Log4jOutputStream - SessionFilter...  httpRequest.getRequestURI():: /SQLCrafter/databaseInfo
2024-04-07 14:59:37.282 [http-nio-8080-exec-3] INFO  Crafter.Log4jOutputStream - SessionFilter...  session exists username:: GUEST
2024-04-07 14:59:37.282 [http-nio-8080-exec-3] INFO  Crafter.Log4jOutputStream - Connecting to MySQL DB...
2024-04-07 14:59:37.856 [http-nio-8080-exec-3] INFO  Crafter.Log4jOutputStream - Connected to MySQL DB...
2024-04-07 14:59:37.941 [http-nio-8080-exec-3] INFO  Crafter.Log4jOutputStream - jsonResponse:: ["crafter","information_schema","mysql","performance_schema","sys"]
2024-04-07 14:59:37.949 [http-nio-8080-exec-1] INFO  Crafter.Log4jOutputStream - SessionFilter...  referer:: http://localhost:8080/SQLCrafter/home.jsp
2024-04-07 14:59:37.949 [http-nio-8080-exec-1] INFO  Crafter.Log4jOutputStream - SessionFilter...  httpRequest.getRequestURI():: /SQLCrafter/resources/images/table.png
2024-04-07 14:59:37.949 [http-nio-8080-exec-6] INFO  Crafter.Log4jOutputStream - SessionFilter...  referer:: http://localhost:8080/SQLCrafter/home.jsp
2024-04-07 14:59:37.949 [http-nio-8080-exec-4] INFO  Crafter.Log4jOutputStream - SessionFilter...  referer:: http://localhost:8080/SQLCrafter/home.jsp
2024-04-07 14:59:37.950 [http-nio-8080-exec-1] INFO  Crafter.Log4jOutputStream - SessionFilter...  session exists username:: GUEST
2024-04-07 14:59:37.950 [http-nio-8080-exec-4] INFO  Crafter.Log4jOutputStream - SessionFilter...  httpRequest.getRequestURI():: /SQLCrafter/resources/images/reload.png
2024-04-07 14:59:37.950 [http-nio-8080-exec-4] INFO  Crafter.Log4jOutputStream - SessionFilter...  session exists username:: GUEST
2024-04-07 14:59:37.950 [http-nio-8080-exec-6] INFO  Crafter.Log4jOutputStream - SessionFilter...  httpRequest.getRequestURI():: /SQLCrafter/resources/images/search.png
2024-04-07 14:59:37.950 [http-nio-8080-exec-9] INFO  Crafter.Log4jOutputStream - SessionFilter...  referer:: http://localhost:8080/SQLCrafter/home.jsp
2024-04-07 14:59:37.950 [http-nio-8080-exec-6] INFO  Crafter.Log4jOutputStream - SessionFilter...  session exists username:: GUEST
2024-04-07 14:59:37.950 [http-nio-8080-exec-9] INFO  Crafter.Log4jOutputStream - SessionFilter...  httpRequest.getRequestURI():: /SQLCrafter/resources/images/delete2.png
2024-04-07 14:59:37.950 [http-nio-8080-exec-9] INFO  Crafter.Log4jOutputStream - SessionFilter...  session exists username:: GUEST
2024-04-07 15:13:43.807 [ContainerBackgroundProcessor[StandardEngine[Catalina]]] INFO  Crafter.Log4jOutputStream - 2024-04-07 15:13:43,805 ContainerBackgroundProcessor[StandardEngine[Catalina]] ERROR FileManager (/site/wwwroot/webapps/LOGS/LOG_FILE.log) java.io.IOException: Could not create directory /site/wwwroot/webapps/LOGS java.io.IOException: Could not create directory /site/wwwroot/webapps/LOGS
2024-04-07 15:13:43.808 [ContainerBackgroundProcessor[StandardEngine[Catalina]]] INFO  Crafter.Log4jOutputStream - 	at org.apache.logging.log4j.core.util.FileUtils.mkdir(FileUtils.java:120)
2024-04-24 00:50:20.453 [http-nio-8080-exec-7] INFO  Crafter.Log4jOutputStream - SessionFilter...  httpRequest.getRequestURI():: /SQLCrafter/resources/images/confirm.png
2024-04-24 00:50:20.453 [http-nio-8080-exec-7] INFO  Crafter.Log4jOutputStream - SessionFilter...  session exists username:: GUEST
2024-04-24 00:50:20.460 [http-nio-8080-exec-4] INFO  Crafter.Log4jOutputStream - SessionFilter...  referer:: http://localhost:8080/SQLCrafter/tables.jsp?event=GET_ALL_TABLES_FOR_SCHEMA&schema=crafter
2024-04-24 00:50:20.460 [http-nio-8080-exec-4] INFO  Crafter.Log4jOutputStream - SessionFilter...  httpRequest.getRequestURI():: /SQLCrafter/tables-modal-functions.js
2024-04-24 00:50:20.461 [http-nio-8080-exec-4] INFO  Crafter.Log4jOutputStream - SessionFilter...  session exists username:: GUEST
2024-04-24 00:50:20.485 [http-nio-8080-exec-3] INFO  Crafter.Log4jOutputStream - SessionFilter...  referer:: http://localhost:8080/SQLCrafter/tables.jsp?event=GET_ALL_TABLES_FOR_SCHEMA&schema=crafter
2024-04-24 00:50:20.485 [http-nio-8080-exec-3] INFO  Crafter.Log4jOutputStream - SessionFilter...  httpRequest.getRequestURI():: /SQLCrafter/resources/images/delete2.png
2024-04-24 00:50:20.485 [http-nio-8080-exec-3] INFO  Crafter.Log4jOutputStream - SessionFilter...  session exists username:: GUEST
2024-04-24 00:50:20.771 [http-nio-8080-exec-1] INFO  Crafter.Log4jOutputStream - SessionFilter...  referer:: http://localhost:8080/SQLCrafter/tables.jsp?event=GET_ALL_TABLES_FOR_SCHEMA&schema=crafter
2024-04-24 00:50:20.772 [http-nio-8080-exec-1] INFO  Crafter.Log4jOutputStream - SessionFilter...  httpRequest.getRequestURI():: /SQLCrafter/tables
2024-04-24 00:50:20.772 [http-nio-8080-exec-1] INFO  Crafter.Log4jOutputStream - SessionFilter...  session exists username:: GUEST
2024-04-24 00:50:20.773 [http-nio-8080-exec-1] INFO  Crafter.Log4jOutputStream - inside getTablesInfo().. 
2024-04-24 00:50:20.773 [http-nio-8080-exec-1] INFO  Crafter.Log4jOutputStream - getConnection() schema: crafter
2024-04-24 00:50:20.773 [http-nio-8080-exec-1] INFO  Crafter.Log4jOutputStream - Connecting to MySQL DB <crafter>...
2024-04-24 00:50:21.284 [http-nio-8080-exec-1] INFO  Crafter.Log4jOutputStream - Connected to MySQL DB <crafter>...
2024-04-24 00:50:22.499 [http-nio-8080-exec-1] INFO  Crafter.Log4jOutputStream - getTablesInfo()  iterating table: t_crafter_role_access
2024-04-24 00:50:26.492 [http-nio-8080-exec-1] INFO  Crafter.Log4jOutputStream - <<< iterating column >>>  : access_id
2024-04-24 00:50:26.493 [http-nio-8080-exec-1] INFO  Crafter.Log4jOutputStream - <<< iterating column >>>  : role_id
2024-04-24 00:50:26.494 [http-nio-8080-exec-1] INFO  Crafter.Log4jOutputStream - <<< iterating column >>>  : schema_access
2024-04-24 00:50:26.494 [http-nio-8080-exec-1] INFO  Crafter.Log4jOutputStream - <<< iterating column >>>  : table_access
2024-04-24 00:50:26.494 [http-nio-8080-exec-1] INFO  Crafter.Log4jOutputStream - <<< iterating column >>>  : read_access
2024-04-24 00:50:26.495 [http-nio-8080-exec-1] INFO  Crafter.Log4jOutputStream - <<< iterating column >>>  : write_access
2024-04-24 00:50:26.495 [http-nio-8080-exec-1] INFO  Crafter.Log4jOutputStream - <<< iterating column >>>  : update_access
2024-04-24 00:50:26.495 [http-nio-8080-exec-1] INFO  Crafter.Log4jOutputStream - <<< iterating column >>>  : delete_access
2024-04-24 00:50:26.495 [http-nio-8080-exec-1] INFO  Crafter.Log4jOutputStream - <<< iterating column >>>  : delete_table_access
2024-04-24 00:50:26.495 [http-nio-8080-exec-1] INFO  Crafter.Log4jOutputStream - <<< iterating column >>>  : delete_schema_access
2024-04-24 00:50:26.495 [http-nio-8080-exec-1] INFO  Crafter.Log4jOutputStream - <<< iterating column >>>  : role_access_creation_date
2024-04-24 00:50:26.495 [http-nio-8080-exec-1] INFO  Crafter.Log4jOutputStream - <<< iterating column >>>  : role_access_updation_date
2024-04-24 00:50:26.495 [http-nio-8080-exec-1] INFO  Crafter.Log4jOutputStream - <<< iterating column >>>  : role_access_status
2024-04-24 00:50:26.496 [http-nio-8080-exec-1] INFO  Crafter.Log4jOutputStream - getTablesInfo()  iterating table: t_crafter_users
2024-04-24 00:50:26.622 [http-nio-8080-exec-1] INFO  Crafter.Log4jOutputStream - <<< iterating column >>>  : id
2024-04-24 00:50:26.622 [http-nio-8080-exec-1] INFO  Crafter.Log4jOutputStream - <<< iterating column >>>  : username
2024-04-24 00:50:26.623 [http-nio-8080-exec-1] INFO  Crafter.Log4jOutputStream - <<< iterating column >>>  : password
2024-04-24 00:50:26.623 [http-nio-8080-exec-1] INFO  Crafter.Log4jOutputStream - <<< iterating column >>>  : email
2024-04-24 00:50:26.624 [http-nio-8080-exec-1] INFO  Crafter.Log4jOutputStream - <<< iterating column >>>  : role_id
2024-04-24 00:50:26.624 [http-nio-8080-exec-1] INFO  Crafter.Log4jOutputStream - <<< iterating column >>>  : user_creation_date
2024-04-24 00:50:26.624 [http-nio-8080-exec-1] INFO  Crafter.Log4jOutputStream - <<< iterating column >>>  : user_updation_date
2024-04-24 00:50:26.624 [http-nio-8080-exec-1] INFO  Crafter.Log4jOutputStream - <<< iterating column >>>  : user_status
2024-04-24 00:50:26.700 [http-nio-8080-exec-1] INFO  Crafter.Log4jOutputStream - /tables json response for [GET_ALL_TABLES_FOR_SCHEMA]   ::: {"status":true,"tables":[{"tableName":"t_crafter_role_access","columns":[{"columnName":"access_id","columnType":"INT","columnSize":10},{"columnName":"role_id","columnType":"INT","columnSize":10},{"columnName":"schema_access","columnType":"VARCHAR","columnSize":50},{"columnName":"table_access","columnType":"VARCHAR","columnSize":50},{"columnName":"read_access","columnType":"VARCHAR","columnSize":1},{"columnName":"write_access","columnType":"VARCHAR","columnSize":1},{"columnName":"update_access","columnType":"VARCHAR","columnSize":1},{"columnName":"delete_access","columnType":"VARCHAR","columnSize":1},{"columnName":"delete_table_access","columnType":"VARCHAR","columnSize":1},{"columnName":"delete_schema_access","columnType":"VARCHAR","columnSize":1},{"columnName":"role_access_creation_date","columnType":"DATE","columnSize":10},{"columnName":"role_access_updation_date","columnType":"DATE","columnSize":10},{"columnName":"role_access_status","columnType":"VARCHAR","columnSize":1}]},{"tableName":"t_crafter_users","columns":[{"columnName":"id","columnType":"INT","columnSize":10},{"columnName":"username","columnType":"VARCHAR","columnSize":50},{"columnName":"password","columnType":"VARCHAR","columnSize":255},{"columnName":"email","columnType":"VARCHAR","columnSize":50},{"columnName":"role_id","columnType":"INT","columnSize":10},{"columnName":"user_creation_date","columnType":"DATE","columnSize":10},{"columnName":"user_updation_date","columnType":"DATE","columnSize":10},{"columnName":"user_status","columnType":"VARCHAR","columnSize":1}]}]}
2024-04-24 00:50:26.707 [http-nio-8080-exec-2] INFO  Crafter.Log4jOutputStream - SessionFilter...  referer:: http://localhost:8080/SQLCrafter/tables.jsp?event=GET_ALL_TABLES_FOR_SCHEMA&schema=crafter
2024-04-24 00:50:26.707 [http-nio-8080-exec-2] INFO  Crafter.Log4jOutputStream - SessionFilter...  httpRequest.getRequestURI():: /SQLCrafter/resources/images/table.png
2024-04-24 00:50:26.707 [http-nio-8080-exec-2] INFO  Crafter.Log4jOutputStream - SessionFilter...  session exists username:: GUEST
2024-04-24 00:50:37.162 [http-nio-8080-exec-5] INFO  Crafter.Log4jOutputStream - SessionFilter...  referer:: http://localhost:8080/SQLCrafter/home.jsp
2024-04-24 00:50:37.163 [http-nio-8080-exec-5] INFO  Crafter.Log4jOutputStream - SessionFilter...  httpRequest.getRequestURI():: /SQLCrafter/tables.jsp
2024-04-24 00:50:37.163 [http-nio-8080-exec-5] INFO  Crafter.Log4jOutputStream - SessionFilter...  session exists username:: GUEST
2024-04-24 00:50:37.163 [http-nio-8080-exec-5] INFO  Crafter.Log4jOutputStream - INSIDE tables.JSP
2024-04-24 00:50:37.164 [http-nio-8080-exec-5] INFO  Crafter.Log4jOutputStream - Schema Name: information_schema
2024-04-24 00:50:37.164 [http-nio-8080-exec-5] INFO  Crafter.Log4jOutputStream - INSIDE header.JSP
2024-04-24 00:50:37.164 [http-nio-8080-exec-5] INFO  Crafter.Log4jOutputStream - Inside header.jsp User:::GUEST
2024-04-24 00:50:37.219 [http-nio-8080-exec-9] INFO  Crafter.Log4jOutputStream - SessionFilter...  referer:: http://localhost:8080/SQLCrafter/tables.jsp?event=GET_ALL_TABLES_FOR_SCHEMA&schema=information_schema
2024-04-24 00:50:37.219 [http-nio-8080-exec-8] INFO  Crafter.Log4jOutputStream - SessionFilter...  referer:: http://localhost:8080/SQLCrafter/tables.jsp?event=GET_ALL_TABLES_FOR_SCHEMA&schema=information_schema
2024-04-24 00:50:37.219 [http-nio-8080-exec-8] INFO  Crafter.Log4jOutputStream - SessionFilter...  httpRequest.getRequestURI():: /SQLCrafter/resources/images/update.png
2024-04-24 00:50:37.219 [http-nio-8080-exec-8] INFO  Crafter.Log4jOutputStream - SessionFilter...  session exists username:: GUEST
2024-04-24 00:50:37.219 [http-nio-8080-exec-9] INFO  Crafter.Log4jOutputStream - SessionFilter...  httpRequest.getRequestURI():: /SQLCrafter/resources/images/add.png
2024-04-24 00:50:37.220 [http-nio-8080-exec-9] INFO  Crafter.Log4jOutputStream - SessionFilter...  session exists username:: GUEST
2024-04-24 00:50:37.220 [http-nio-8080-exec-10] INFO  Crafter.Log4jOutputStream - SessionFilter...  referer:: http://localhost:8080/SQLCrafter/tables.jsp?event=GET_ALL_TABLES_FOR_SCHEMA&schema=information_schema
2024-04-24 00:50:37.221 [http-nio-8080-exec-10] INFO  Crafter.Log4jOutputStream - SessionFilter...  httpRequest.getRequestURI():: /SQLCrafter/resources/images/search.png
2024-04-24 00:50:37.221 [http-nio-8080-exec-10] INFO  Crafter.Log4jOutputStream - SessionFilter...  session exists username:: GUEST
2024-04-24 00:50:37.221 [http-nio-8080-exec-7] INFO  Crafter.Log4jOutputStream - SessionFilter...  referer:: http://localhost:8080/SQLCrafter/tables.jsp?event=GET_ALL_TABLES_FOR_SCHEMA&schema=information_schema
2024-04-24 00:50:37.221 [http-nio-8080-exec-7] INFO  Crafter.Log4jOutputStream - SessionFilter...  httpRequest.getRequestURI():: /SQLCrafter/resources/images/delete.png
2024-04-24 00:50:37.222 [http-nio-8080-exec-6] INFO  Crafter.Log4jOutputStream - SessionFilter...  referer:: http://localhost:8080/SQLCrafter/tables.jsp?event=GET_ALL_TABLES_FOR_SCHEMA&schema=information_schema
2024-04-24 00:50:37.222 [http-nio-8080-exec-6] INFO  Crafter.Log4jOutputStream - SessionFilter...  httpRequest.getRequestURI():: /SQLCrafter/resources/images/confirm.png
2024-04-24 00:50:37.222 [http-nio-8080-exec-6] INFO  Crafter.Log4jOutputStream - SessionFilter...  session exists username:: GUEST
2024-04-24 00:50:37.222 [http-nio-8080-exec-4] INFO  Crafter.Log4jOutputStream - SessionFilter...  referer:: http://localhost:8080/SQLCrafter/tables.jsp?event=GET_ALL_TABLES_FOR_SCHEMA&schema=information_schema
2024-04-24 00:50:37.222 [http-nio-8080-exec-4] INFO  Crafter.Log4jOutputStream - SessionFilter...  httpRequest.getRequestURI():: /SQLCrafter/resources/images/delete2.png
2024-04-24 00:50:37.223 [http-nio-8080-exec-4] INFO  Crafter.Log4jOutputStream - SessionFilter...  session exists username:: GUEST
2024-04-24 00:50:37.223 [http-nio-8080-exec-7] INFO  Crafter.Log4jOutputStream - SessionFilter...  session exists username:: GUEST
2024-04-24 00:50:37.546 [http-nio-8080-exec-3] INFO  Crafter.Log4jOutputStream - SessionFilter...  referer:: http://localhost:8080/SQLCrafter/tables.jsp?event=GET_ALL_TABLES_FOR_SCHEMA&schema=information_schema
2024-04-24 00:50:37.547 [http-nio-8080-exec-3] INFO  Crafter.Log4jOutputStream - SessionFilter...  httpRequest.getRequestURI():: /SQLCrafter/tables
2024-04-24 00:50:37.547 [http-nio-8080-exec-3] INFO  Crafter.Log4jOutputStream - SessionFilter...  session exists username:: GUEST
2024-04-24 00:50:37.547 [http-nio-8080-exec-3] INFO  Crafter.Log4jOutputStream - inside getTablesInfo().. 
2024-04-24 00:50:37.547 [http-nio-8080-exec-3] INFO  Crafter.Log4jOutputStream - getConnection() schema: information_schema
2024-04-24 00:50:37.547 [http-nio-8080-exec-3] INFO  Crafter.Log4jOutputStream - Connecting to MySQL DB <information_schema>...
2024-04-24 00:50:38.659 [http-nio-8080-exec-3] INFO  Crafter.Log4jOutputStream - Connected to MySQL DB <information_schema>...
2024-04-24 00:50:38.861 [http-nio-8080-exec-3] INFO  Crafter.Log4jOutputStream - /tables json response for [GET_ALL_TABLES_FOR_SCHEMA]   ::: {"status":false}
2024-04-24 00:50:42.031 [http-nio-8080-exec-1] INFO  Crafter.Log4jOutputStream - SessionFilter...  referer:: http://localhost:8080/SQLCrafter/home.jsp
2024-04-24 00:50:42.031 [http-nio-8080-exec-1] INFO  Crafter.Log4jOutputStream - SessionFilter...  httpRequest.getRequestURI():: /SQLCrafter/tables.jsp
2024-04-24 00:50:42.031 [http-nio-8080-exec-1] INFO  Crafter.Log4jOutputStream - SessionFilter...  session exists username:: GUEST
2024-04-24 00:50:42.032 [http-nio-8080-exec-1] INFO  Crafter.Log4jOutputStream - INSIDE tables.JSP
2024-04-24 00:50:42.032 [http-nio-8080-exec-1] INFO  Crafter.Log4jOutputStream - Schema Name: performance_schema
2024-04-24 00:50:42.032 [http-nio-8080-exec-1] INFO  Crafter.Log4jOutputStream - INSIDE header.JSP
2024-04-24 00:50:42.032 [http-nio-8080-exec-1] INFO  Crafter.Log4jOutputStream - Inside header.jsp User:::GUEST
2024-04-24 00:50:42.091 [http-nio-8080-exec-2] INFO  Crafter.Log4jOutputStream - SessionFilter...  referer:: http://localhost:8080/SQLCrafter/tables.jsp?event=GET_ALL_TABLES_FOR_SCHEMA&schema=performance_schema
2024-04-24 00:50:42.091 [http-nio-8080-exec-5] INFO  Crafter.Log4jOutputStream - SessionFilter...  referer:: http://localhost:8080/SQLCrafter/tables.jsp?event=GET_ALL_TABLES_FOR_SCHEMA&schema=performance_schema
2024-04-24 00:50:42.091 [http-nio-8080-exec-5] INFO  Crafter.Log4jOutputStream - SessionFilter...  httpRequest.getRequestURI():: /SQLCrafter/resources/images/confirm.png
2024-04-24 00:50:42.092 [http-nio-8080-exec-2] INFO  Crafter.Log4jOutputStream - SessionFilter...  httpRequest.getRequestURI():: /SQLCrafter/resources/images/search.png
2024-04-24 00:50:42.092 [http-nio-8080-exec-5] INFO  Crafter.Log4jOutputStream - SessionFilter...  session exists username:: GUEST
2024-04-24 00:50:42.092 [http-nio-8080-exec-2] INFO  Crafter.Log4jOutputStream - SessionFilter...  session exists username:: GUEST
2024-04-24 00:50:42.095 [http-nio-8080-exec-8] INFO  Crafter.Log4jOutputStream - SessionFilter...  referer:: http://localhost:8080/SQLCrafter/tables.jsp?event=GET_ALL_TABLES_FOR_SCHEMA&schema=performance_schema
2024-04-24 00:50:42.095 [http-nio-8080-exec-8] INFO  Crafter.Log4jOutputStream - SessionFilter...  httpRequest.getRequestURI():: /SQLCrafter/resources/images/update.png
2024-04-24 00:50:42.095 [http-nio-8080-exec-10] INFO  Crafter.Log4jOutputStream - SessionFilter...  referer:: http://localhost:8080/SQLCrafter/tables.jsp?event=GET_ALL_TABLES_FOR_SCHEMA&schema=performance_schema
2024-04-24 00:50:42.095 [http-nio-8080-exec-10] INFO  Crafter.Log4jOutputStream - SessionFilter...  httpRequest.getRequestURI():: /SQLCrafter/resources/images/delete.png
2024-04-24 00:50:42.096 [http-nio-8080-exec-6] INFO  Crafter.Log4jOutputStream - SessionFilter...  referer:: http://localhost:8080/SQLCrafter/tables.jsp?event=GET_ALL_TABLES_FOR_SCHEMA&schema=performance_schema
2024-04-24 00:50:42.096 [http-nio-8080-exec-9] INFO  Crafter.Log4jOutputStream - SessionFilter...  referer:: http://localhost:8080/SQLCrafter/tables.jsp?event=GET_ALL_TABLES_FOR_SCHEMA&schema=performance_schema
2024-04-24 00:50:42.096 [http-nio-8080-exec-6] INFO  Crafter.Log4jOutputStream - SessionFilter...  httpRequest.getRequestURI():: /SQLCrafter/resources/images/delete2.png
2024-04-24 00:50:42.096 [http-nio-8080-exec-6] INFO  Crafter.Log4jOutputStream - SessionFilter...  session exists username:: GUEST
2024-04-24 00:50:42.096 [http-nio-8080-exec-10] INFO  Crafter.Log4jOutputStream - SessionFilter...  session exists username:: GUEST
2024-04-24 00:50:42.097 [http-nio-8080-exec-8] INFO  Crafter.Log4jOutputStream - SessionFilter...  session exists username:: GUEST
2024-04-24 00:50:42.097 [http-nio-8080-exec-9] INFO  Crafter.Log4jOutputStream - SessionFilter...  httpRequest.getRequestURI():: /SQLCrafter/resources/images/add.png
2024-04-24 00:50:42.098 [http-nio-8080-exec-9] INFO  Crafter.Log4jOutputStream - SessionFilter...  session exists username:: GUEST
2024-04-24 00:50:42.391 [http-nio-8080-exec-4] INFO  Crafter.Log4jOutputStream - SessionFilter...  referer:: http://localhost:8080/SQLCrafter/tables.jsp?event=GET_ALL_TABLES_FOR_SCHEMA&schema=performance_schema
2024-04-24 00:50:42.391 [http-nio-8080-exec-4] INFO  Crafter.Log4jOutputStream - SessionFilter...  httpRequest.getRequestURI():: /SQLCrafter/tables
2024-04-24 00:50:42.392 [http-nio-8080-exec-4] INFO  Crafter.Log4jOutputStream - SessionFilter...  session exists username:: GUEST
2024-04-24 00:50:42.392 [http-nio-8080-exec-4] INFO  Crafter.Log4jOutputStream - inside getTablesInfo().. 
2024-04-24 00:50:42.392 [http-nio-8080-exec-4] INFO  Crafter.Log4jOutputStream - getConnection() schema: performance_schema
2024-04-24 00:50:42.392 [http-nio-8080-exec-4] INFO  Crafter.Log4jOutputStream - Connecting to MySQL DB <performance_schema>...
2024-04-24 00:50:46.080 [http-nio-8080-exec-4] INFO  Crafter.Log4jOutputStream - Connected to MySQL DB <performance_schema>...
2024-04-24 00:50:46.145 [http-nio-8080-exec-4] INFO  Crafter.Log4jOutputStream - /tables json response for [GET_ALL_TABLES_FOR_SCHEMA]   ::: {"status":false}
2024-04-24 00:50:48.193 [http-nio-8080-exec-7] INFO  Crafter.Log4jOutputStream - SessionFilter...  referer:: http://localhost:8080/SQLCrafter/home.jsp
2024-04-24 00:50:48.193 [http-nio-8080-exec-7] INFO  Crafter.Log4jOutputStream - SessionFilter...  httpRequest.getRequestURI():: /SQLCrafter/tables.jsp
2024-04-24 00:50:48.193 [http-nio-8080-exec-7] INFO  Crafter.Log4jOutputStream - SessionFilter...  session exists username:: GUEST
2024-04-24 00:50:48.194 [http-nio-8080-exec-7] INFO  Crafter.Log4jOutputStream - INSIDE tables.JSP
2024-04-24 00:50:48.194 [http-nio-8080-exec-7] INFO  Crafter.Log4jOutputStream - Schema Name: crafter
2024-04-24 00:50:48.195 [http-nio-8080-exec-7] INFO  Crafter.Log4jOutputStream - INSIDE header.JSP
2024-04-24 00:50:48.195 [http-nio-8080-exec-7] INFO  Crafter.Log4jOutputStream - Inside header.jsp User:::GUEST
2024-04-24 00:50:48.260 [http-nio-8080-exec-3] INFO  Crafter.Log4jOutputStream - SessionFilter...  referer:: http://localhost:8080/SQLCrafter/tables.jsp?event=GET_ALL_TABLES_FOR_SCHEMA&schema=crafter
2024-04-24 00:50:48.261 [http-nio-8080-exec-3] INFO  Crafter.Log4jOutputStream - SessionFilter...  httpRequest.getRequestURI():: /SQLCrafter/resources/images/search.png
2024-04-24 00:50:48.261 [http-nio-8080-exec-3] INFO  Crafter.Log4jOutputStream - SessionFilter...  session exists username:: GUEST
2024-04-24 00:50:48.262 [http-nio-8080-exec-1] INFO  Crafter.Log4jOutputStream - SessionFilter...  referer:: http://localhost:8080/SQLCrafter/tables.jsp?event=GET_ALL_TABLES_FOR_SCHEMA&schema=crafter
2024-04-24 00:50:48.262 [http-nio-8080-exec-1] INFO  Crafter.Log4jOutputStream - SessionFilter...  httpRequest.getRequestURI():: /SQLCrafter/resources/images/confirm.png
2024-04-24 00:50:48.262 [http-nio-8080-exec-1] INFO  Crafter.Log4jOutputStream - SessionFilter...  session exists username:: GUEST
2024-04-24 00:50:48.263 [http-nio-8080-exec-2] INFO  Crafter.Log4jOutputStream - SessionFilter...  referer:: http://localhost:8080/SQLCrafter/tables.jsp?event=GET_ALL_TABLES_FOR_SCHEMA&schema=crafter
2024-04-24 00:50:48.263 [http-nio-8080-exec-2] INFO  Crafter.Log4jOutputStream - SessionFilter...  httpRequest.getRequestURI():: /SQLCrafter/resources/images/add.png
2024-04-24 00:50:48.263 [http-nio-8080-exec-2] INFO  Crafter.Log4jOutputStream - SessionFilter...  session exists username:: GUEST
2024-04-24 00:50:48.263 [http-nio-8080-exec-5] INFO  Crafter.Log4jOutputStream - SessionFilter...  referer:: http://localhost:8080/SQLCrafter/tables.jsp?event=GET_ALL_TABLES_FOR_SCHEMA&schema=crafter
